pairing_layer,folding_layer,bin_width_ps,dim,frame_origin_ps,n_pairs,A40,total_sum,diag_main_sum,diag_main_fraction,diag_uniformity_cv,diag_fft_k_dim2,diag_fft_k_dim4,diag_fft_max_nonzero
greedy_unique,folded_without_strict,40,16,0.0,154334,0.00810758871106942,154334.0,74353.0,0.481766817421955,0.018969138448374504,0.005258698371282934,0.004903558633455338,0.0077954847191369055
greedy_unique,folded_strict_single_hit_per_frame,40,16,0.0,135042,0.00810758871106942,135042.0,73411.0,0.543616060188682,0.019401650464245423,0.005680347631826293,0.005415726423874029,0.0077302343650473265
greedy_unique,folded_without_strict,50,4,0.0,154334,0.00810758871106942,154334.0,88820.0,0.5755050734122099,0.002528179341285417,0.001936500788110786,0.0011492727003084753,0.001936500788110786
greedy_unique,folded_strict_single_hit_per_frame,50,4,0.0,121333,0.00810758871106942,121333.0,83585.0,0.6888892551902616,0.003441333696744978,0.0025243763833223665,0.0016538291156701689,0.0025243763833223665
greedy_unique,folded_without_strict,50,8,0.0,154334,0.00810758871106942,154334.0,85902.0,0.5565980276543082,0.007031692192764631,0.0024679285697655467,0.0011785788882282477,0.00420464960939749
greedy_unique,folded_strict_single_hit_per_frame,50,8,0.0,129938,0.00810758871106942,129938.0,83585.0,0.6432683279718019,0.006858616016679679,0.0025243763833223665,0.0016538291156701689,0.0040304528695736565
greedy_unique,folded_without_strict,50,16,0.0,154334,0.00810758871106942,154334.0,84718.0,0.548926354529786,0.010388019915187367,0.0024552043249368495,0.001412227980494113,0.003990673246521459
greedy_unique,folded_strict_single_hit_per_frame,50,16,0.0,137656,0.00810758871106942,137656.0,83585.0,0.6072020108095543,0.010192535421613637,0.0025243763833223665,0.0016538291156701689,0.004030452869573657
greedy_unique,folded_without_strict,60,4,0.0,154334,0.00810758871106942,154334.0,96213.0,0.623407674264906,0.00514485589471171,0.002775092762932244,0.0030633643543064642,0.0030633643543064634
greedy_unique,folded_strict_single_hit_per_frame,60,4,0.0,123706,0.00810758871106942,123706.0,90896.0,0.7347743844275945,0.005514153812370142,0.0014522091181130082,0.0037614479222598312,0.0037614479222598312
greedy_unique,folded_without_strict,60,8,0.0,154334,0.00810758871106942,154334.0,93503.0,0.6058483548667176,0.00915233108174719,0.002149663647155706,0.0031620043821304687,0.004393462043520438
greedy_unique,folded_strict_single_hit_per_frame,60,8,0.0,131718,0.00810758871106942,131718.0,90896.0,0.6900803231145326,0.00944138498313215,0.0014522091181130082,0.0037614479222598312,0.004379741056109975
greedy_unique,folded_without_strict,60,16,0.0,154334,0.00810758871106942,154334.0,92128.0,0.5969391060945741,0.013493944742223558,0.001476207016325113,0.0036056429503563132,0.004951250146245458
greedy_unique,folded_strict_single_hit_per_frame,60,16,0.0,139976,0.00810758871106942,139976.0,90896.0,0.649368463165114,0.013900848868673371,0.0014522091181130082,0.0037614479222598312,0.005155205830774807
greedy_unique,folded_without_strict,80,4,0.0,154334,0.00810758871106942,154334.0,106411.0,0.6894851426127749,0.006857817486041817,0.0026219093890669197,0.004480806391007295,0.004480806391007295
greedy_unique,folded_strict_single_hit_per_frame,80,4,0.0,127500,0.00810758871106942,127500.0,101218.0,0.7938666666666667,0.008161082265315034,0.003991384931533917,0.005033493323208224,0.005033493323208224
greedy_unique,folded_without_strict,80,8,0.0,154334,0.00810758871106942,154334.0,103089.0,0.6679603975792762,0.013586729453548078,0.004045048453278235,0.004834681176721617,0.00603267399064999
greedy_unique,folded_strict_single_hit_per_frame,80,8,0.0,135042,0.00810758871106942,135042.0,101218.0,0.7495297759215651,0.013884203181952378,0.003991384931533917,0.005033493323208224,0.0063988917337338075
greedy_unique,folded_without_strict,80,16,0.0,154334,0.00810758871106942,154334.0,101218.0,0.6558373397955084,0.017143073345917668,0.003991384931533917,0.005033493323208224,0.0063988917337338075
greedy_unique,folded_strict_single_hit_per_frame,80,16,0.0,143413,0.00810758871106942,143413.0,101218.0,0.7057798107563471,0.017143073345917668,0.003991384931533917,0.005033493323208224,0.0063988917337338075
